,equity_19,equity_20,equity_21,equity_22,equity_23,equity_24,equity_25,equity_26,equity_28,equity_29,total
0,0.9943608799017449,0.988025781001995,0.9932615313707817,1.0067257520402024,1.0059315534426678,0.9950554735738142,0.9942811274527688,0.9952415926216829,0.9994624234154623,0.9912775203169885,0.9963623635138108
1,0.9839550963200187,0.9857275314137905,0.9860825815301053,1.013056619457613,1.0029679845072543,0.9885989153680128,0.9909670076642971,1.0017830157892909,0.9909624746390762,0.9757279646002254,0.9919829191289683
2,0.9716855196896637,0.9816075288206624,0.9907109863637722,1.0152936407469046,0.9971957633947146,0.9858855017231161,1.006807921308675,1.0015482681614691,0.9859527353419703,0.9809266845371146,0.9917614550088063
3,0.9741460090413385,0.9840157111524032,0.9839289381995833,1.0108949985035895,0.9980186525790535,0.987073962799865,1.0144984303905287,0.9874401797744033,0.9822890788723709,0.9766323919030895,0.9898938353216226
4,0.9717592817855906,0.9673776789732743,0.9777846106473436,1.0119840708395103,0.9988676764481579,0.9944951569015823,1.010104995786306,0.9997196013412198,0.9847980728648246,0.9777248348962156,0.9894615980484026
5,0.9777024201145609,0.9655976253300419,0.9854438597690954,1.008737968170092,0.9954322803319547,0.9897628088307175,1.0097441171899342,0.9993345849288267,0.9886460049019562,0.9993120698567247,0.9919713739423903
6,0.9591674538918246,0.9571457150784309,0.9786530652233797,1.003887631365962,1.000023550735535,0.9892203803043635,1.0139508767785812,0.9868758840362106,0.9890160870137521,1.0048450840407694,0.988278572846881
7,0.9458505512515085,0.9363003413669878,0.9678205185158533,1.0268511757186283,1.0087611363901274,0.9919780633682831,1.0033002816608958,0.9784606954799079,0.9892493557060975,1.007609726694727,0.9856181846153017
8,0.9594701099500953,0.9162032500614842,0.9761262422291913,1.0371924344715118,1.0099903594889403,0.98625016915646,1.0032766685709391,0.9749177174047129,1.002718974965952,1.0182208524641712,0.9884366778763457
9,0.9524779569756594,0.9282946823935231,0.9852253184855381,1.037204632382786,1.008721798345229,0.9926821385882961,1.001073285594029,0.9778535882754329,1.0061587481765122,1.0266368688038063,0.9916329018020811
10,0.9543409166743935,0.9385205928906287,0.9882440219107956,1.0488346080551816,1.001242669179668,0.9984272172082927,1.0027991739340587,0.9803664868526061,1.0020570675088765,1.038034018559356,0.9952866772773857
11,0.9717828908612516,0.9308113606666442,0.9850092409662539,1.0540103710119593,1.0017310093996596,1.006420313855057,0.9978245217263777,0.9774141697810987,1.0092557850893042,1.0357013184695272,0.9969960981827134
12,0.962574919668624,0.9465625850886221,0.9762393791957084,1.0430674736172616,1.0076856856595457,1.004239433087949,0.9879069765465669,0.9721452952448848,1.0060432146487888,1.0426019441309347,0.9949066906888886
13,0.9607505932846079,0.954646735834543,0.9765321257883836,1.0277015049963658,1.0141998481730246,1.0142835973652966,0.9834299113796878,0.9714374840233124,0.9998342862602354,1.0255549195365894,0.9928371006642045
14,0.9430276982674083,0.9404170813773747,0.9860428238675456,1.030085734216088,1.0163051968879204,1.0264568904490943,0.9821653610120192,0.9760359172778126,0.9960613594436949,1.0320599483048722,0.9928658011103831
15,0.9202145644579515,0.9477338710829903,0.981306213104646,1.030482391640123,1.018340421758477,1.0226349426776957,0.9772384735672411,0.9802698774564206,1.002266867656707,1.0430246134366559,0.9923512236838908
16,0.9067077647227545,0.956655688771519,0.9842463821669023,1.0433229220335865,1.0206170660014586,1.0254292704016845,0.9757642949152596,0.9765636360212103,1.0038108585068464,1.0534950484180896,0.994661293195931
17,0.899276395127037,0.9605398812054404,0.978877321598498,1.0515973461766979,1.0194168755731112,1.0254727932195342,0.9771015278635133,0.9753570197638267,1.0067441092918987,1.0552053103444055,0.9949588580163964
18,0.8974156024913167,0.9552336609610248,0.988440862696763,1.052160820728243,1.015329492279647,1.028977453075644,0.9768586314082783,0.9753585331091966,1.0134360126383604,1.0584003998445444,0.9961611469233016
19,0.87563776988314,0.9521570780674335,1.0004174714617153,1.071269363046967,1.0170058231660457,1.025248725154277,0.9866586200030047,0.9908005223739567,1.018598022620062,1.0592672764137654,0.9997060672190367
20,0.8638045463813314,0.957137756345937,0.9897462241573816,1.0750988880474952,1.0109985629037082,1.0260072410612415,0.9906759586877218,0.9937642036677332,1.023163279536547,1.060880835153966,0.9991277495943063
21,0.8583318421171636,0.9400411751986949,0.9698741944002041,1.0794030746900432,1.0122625225539392,1.0256136207409616,0.9946379806582721,0.9836653278933949,1.0253857241170863,1.0541241702644524,0.9943339632634214
22,0.8717383842532124,0.93843286605891,0.9669532126732587,1.078774917616911,1.0099577919199367,1.0235947463777642,0.9917872299198374,0.9982716485992529,1.0332380784902089,1.0563081572521407,0.9969057033161434
23,0.871106610254427,0.9571580040875496,0.974824625803747,1.0905452554664716,1.002492806098164,1.0184502683413943,1.0051586365562901,1.0000574929124888,1.0325475060189788,1.064348156566545,1.0016689362106057
24,0.8857726248170484,0.9559651178923113,0.9678491617386563,1.1088521085095238,0.9955088961842118,1.01758781309999,1.023578438965028,1.000711462426295,1.0305378629375008,1.0762297769671485,1.0062593263537714
25,0.879937118809723,0.9724120939114486,0.9855442206007676,1.1007288145641487,1.0024529108400508,1.0109554314904392,1.0253414069351239,0.9884424835139447,1.0355473189938171,1.0706081285591043,1.0071969928218567
26,0.8822186028660802,0.9615560756534388,0.9858528596163506,1.0950421074060017,1.0006068143075222,1.0014871493743935,1.0268459568635246,0.9761780222941132,1.033836830622743,1.0631268151613222,1.0026751234165492
27,0.8988226195714067,0.9626817824034972,0.9802460253435697,1.0963369970387495,1.0002745224616225,0.9930939032128564,1.0246806249445144,0.9716902512342684,1.032395690890756,1.064299883862621,1.002452230096386
28,0.9050754328391125,0.9840884955674021,0.9694837209135326,1.096306721717046,1.0006209014449008,1.002899271147792,1.0257841520507216,0.9750182987773981,1.0341918648448045,1.0673619941324044,1.0060830853435117
29,0.9055307205194315,0.984205609378557,0.9751728420767533,1.1178130528662202,0.9956029788689518,1.0062886715053259,1.0255609490760358,0.9680385225535677,1.0343303718117316,1.06828251729256,1.0080826235949136
30,0.9185772666893378,0.9955642077322663,0.9641520414579069,1.1189573042377423,0.9898417843056546,1.0016028975383908,1.0232201749088343,0.9637435068637695,1.030864560013017,1.0707983631217304,1.007732210686865
31,0.9221434741393719,1.0115362059485404,0.9518704875147806,1.1277474089140336,0.9923385130617783,0.9972306419262502,1.0288323205449625,0.9703683047108554,1.0215174321998615,1.06129055687643,1.0084875345836863
32,0.9171020129736769,1.0175352527363106,0.9419654193321846,1.157132536904698,1.0006446682505263,0.9992738102473229,1.0263821346528053,0.9690546475221515,1.0216806508743028,1.0659849554512733,1.0116756088945251
33,0.9088549383957034,1.0266094856030672,0.9361441137089747,1.1543921812782374,1.0030714338138886,1.009347902083975,1.0410892066469828,0.9598424714760199,1.0240020409211514,1.0704234817006417,1.0133777255628644
34,0.903273813853609,1.0292972968622967,0.9325856038669826,1.1651121518124303,1.0003090607294887,1.0134058518984408,1.0306005917949288,0.9526988033057865,1.0270922787950356,1.0664092152690627,1.0120784668188063
35,0.8946395860601241,1.0380906567450552,0.9156192959635212,1.1595542775962793,0.9954555342653699,1.0177245739446124,1.0251767369880067,0.9566310882228075,1.0324371794313976,1.0698183181655303,1.0105147247382704
36,0.9039991627836809,1.0573392432707553,0.9129412486089761,1.1570868577642826,0.9934251948013879,1.0143067091706506,1.0137102075126991,0.9544490210570515,1.0312545005289333,1.0754663207303288,1.0113978466228746
37,0.9000888457810539,1.0538349503407747,0.9158934511090833,1.148472255637004,0.9956833292102695,1.003718304621876,1.0208955298555071,0.9534871455389795,1.0402389585542247,1.086003720828427,1.01183164914772
38,0.9057879738836654,1.0549613142188827,0.921104450609235,1.1571130040048958,0.9984074506051772,1.0001699360249834,1.0222413993054427,0.9443905250616106,1.0401529676307533,1.0782628392756046,1.012259186062025
39,0.9054678737676498,1.0585563412439076,0.9321241962226313,1.1437262203938063,0.9939761079979386,1.00681997992085,1.0072520069515556,0.9459748727988498,1.0418315243259317,1.0650668161067722,1.0100795939729892
40,0.8985371825744363,1.0631728680350512,0.9311085208060418,1.131116274807897,0.9877128078986097,1.0042465289454647,1.0151934480816551,0.9526867632454578,1.036238484481069,1.0713055797932243,1.0091318458668908
41,0.9087662179866148,1.0745787340059745,0.9196625720683619,1.136340591072904,0.9916553454516079,1.0074752737837709,1.0183507549952133,0.9576917662331584,1.036348934479065,1.0659962337194284,1.0116866423796098
42,0.9081973591496754,1.0650236246029223,0.9255504955826289,1.1284933075796781,0.9938873997912699,1.0049736627401202,1.0130009875661745,0.951803423139328,1.0415427902489627,1.0681372917862912,1.010061034218705
43,0.9183807647058709,1.0652469258185475,0.9319853538832908,1.1146625227940508,0.9988137592720276,1.0006494556723127,1.0142087416526966,0.9533686198283653,1.0518352564163282,1.0625523423823398,1.011170374242583
44,0.9138546015323062,1.0714570344829535,0.9308809371446478,1.1100174725024203,0.9969721713539099,1.0074090062743608,1.0191564316457569,0.9610348290522089,1.0500385827983565,1.070258117900163,1.0131079184687084
45,0.9185479777096833,1.0904281398279236,0.9199926884564478,1.1256948416041959,0.9969232800590309,1.0063862457633637,1.020402201830745,0.9494939523800431,1.0495636294557489,1.0699478807474798,1.014738083783466
46,0.9221925748098602,1.1014992154455818,0.9270247800680361,1.1151338271877327,0.9951253626833311,1.0020773006795458,1.0163951734094554,0.947938910928313,1.0388421236272989,1.07863349133661,1.0144862760175766
47,0.93030904243158,1.1124050926018547,0.9215969683257487,1.1186695505842454,0.9955553402652461,1.0002684600733782,1.013778157590159,0.9476498611400506,1.0375867100955856,1.0779044737677308,1.0155723656875577
48,0.9275562335488641,1.1200206088727658,0.9228444357037062,1.115446185261108,0.998023189337247,1.0055496183256194,1.026350132878488,0.9402546548613683,1.0390951330887965,1.0775981312468805,1.0172738323124844
49,0.929586175497183,1.1138509771585212,0.9112583891542985,1.1167650548775345,0.9979248942516179,1.016581337281172,1.027029177589778,0.9241499634588334,1.0375185660197017,1.0842969958767097,1.015896153116535
50,0.9191874110905712,1.1146273853846163,0.9042760810827153,1.1291166793003715,1.0002318958067622,1.0152683669194045,1.0187931379185118,0.9296269150398279,1.050383522468406,1.099990453068503,1.018150184807969
51,0.9186492842733259,1.0950957252078757,0.9213950608635662,1.1223490077265204,1.0002457137274625,1.0105920606828946,1.0155050887865913,0.9282075989405661,1.0521296713794952,1.0972758211681939,1.0161445032756493
52,0.9157104280506592,1.098599435112035,0.9520612613917128,1.0926780186978777,1.0012501724027822,1.0187974070559633,1.0218806648664078,0.9229577377351849,1.0438824873470278,1.0969540989370867,1.0164771711596736
53,0.9248315971992463,1.0795500670689806,0.9511727490844224,1.0935104952987036,1.0032485887981593,1.015046772533296,1.0301779519682546,0.9145382070550084,1.0488017670621843,1.098403527767144,1.0159281723835398
54,0.9242241202369798,1.076587505052895,0.9465539441442998,1.0880648079134352,1.0061832142970684,1.012943170418346,1.036475446253445,0.9097421812534559,1.0454691975404136,1.1101727131694514,1.015641630027979
55,0.9317762323958013,1.0814015502918917,0.9302133645472865,1.1007923636271526,1.006758300322961,1.0070417437203214,1.0433363987130648,0.9040271973958818,1.0328977624669171,1.110980364033535,1.0149225277514815
56,0.9400422067230391,1.08856514219265,0.9400892411413425,1.1047173864245978,1.0078804457635733,1.0157076299213392,1.042033679421376,0.9005126140146965,1.0322035648285606,1.1035237218069094,1.0175275632238083
57,0.9373000951942309,1.1010477101172067,0.95450107116957,1.1021442335207687,1.0071802267009218,1.0098639520796062,1.0578573676989649,0.9117795585931737,1.0275049901824027,1.1294543180267669,1.0238633523283611
58,0.9222743869802406,1.0926738822415347,0.9700568692848084,1.1159461423737522,1.0063249288162814,1.0074628572445625,1.060012085987307,0.9171671354918426,1.0360878875987234,1.124332995255036,1.025233917127409
59,0.909621012271341,1.0998293362799085,0.9590602115310571,1.101002423189186,1.0056227469686823,1.0020814204917647,1.0532577461603516,0.9225022132896582,1.0413574270457713,1.1322438772226562,1.0226578414450376
60,0.9018523950126388,1.1015969301114592,0.9612167573768389,1.0891726650062057,1.007562113340906,1.0080124566307056,1.0569226332714696,0.9280570252327524,1.0468178750878536,1.125809958274846,1.0227020809345677
61,0.8922178417504599,1.100097281843878,0.9575154681059346,1.0910650151887258,1.0107786241023788,1.0053905408547723,1.056608342585308,0.9196111840481378,1.0460458507756047,1.1173538278403126,1.0196683977095513
62,0.8871124805043589,1.0880266980142639,0.9668778309209765,1.078589720897927,1.0167681256397854,1.0102613492891488,1.061472799938021,0.9069215225183391,1.0424912539462148,1.114787753090613,1.017330953475965
63,0.8918274529757146,1.0906649979270655,0.9566380320725041,1.0732429737822682,1.0160659740193072,1.0052190826613683,1.0616153649887834,0.9038710510125622,1.034910949588395,1.1156765515396725,1.0149732430567642
64,0.866671424190661,1.0899389290263317,0.9578640920183843,1.0562090543142568,1.0163665123703265,1.0044394966702286,1.068903433153102,0.8982747356103024,1.0353616146760962,1.1218604533069534,1.0115889745336644
